卡号/账号,交易机构编号,交易日期,交易时间,借贷标志,发生额,余额,交易简名,摘要描述,对方机构编号,对方账户号,对方户名,现转标志,商户编号,
	88190120004221712,	7720,2018-12-22,105834,	1,88084.04,107977525.74,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7735,2018-12-22,110907,	1,5025.72,107999273.84,网内汇兑解圈存扣款及来账入账,支2018年11-12月社会保险费,	7735,	88190120003673733,通江县麻石初级中学,	1,  ,
	88190120004221712,	7752,2018-12-22,113914,	1,39700.00,108181605.20,网内汇兑解圈存扣款及来账入账,转支2018年教职工社会保险,	7752,	88190120003932917,通江县泥溪初级中学,	1,  ,
	88190120004221712,	7735,2018-12-22,110638,	1,5222.38,107982748.12,网内汇兑解圈存扣款及来账入账,支2018年11-12月社会保险费,	7735,	88190120003673733,通江县麻石初级中学,	1,  ,
	88190120004221712,	7735,2018-12-22,111107,	1,14400.00,108028005.20,网内汇兑解圈存扣款及来账入账,支2018年11-12月社会保险费,	7735,	88190120003673733,通江县麻石初级中学,	1,  ,
	88190120004221712,	7735,2018-12-22,110750,	1,11500.00,107994248.12,网内汇兑解圈存扣款及来账入账,支2018年11-12月社会保险费,	7735,	88190120003673733,通江县麻石初级中学,	1,  ,
	88190120004221712,	7720,2018-12-22,105834,	1,135.96,107889441.70,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7720,2018-12-22,74453,	1,1606263.68,107889305.74,批量及查询接口(商户入账、手续费),POS消费商户入账,	7720,	77200152621100100069,通江县社保局POS机清算户,	1,  ,
	88190120004221712,	7752,2018-12-22,113550,	1,47300.00,108075305.20,网内汇兑解圈存扣款及来账入账,2018年泥溪中学教职工社会保险,	7752,	88190120003932917,通江县泥溪初级中学,	1,  ,
	88190120004221712,	7752,2018-12-22,113814,	1,66600.00,108141905.20,网内汇兑解圈存扣款及来账入账,转支2018年教职工社会保险,	7752,	88190120003932917,通江县泥溪初级中学,	1,  ,
	88190120004221712,	7735,2018-12-22,111011,	1,14331.36,108013605.20,网内汇兑解圈存扣款及来账入账,支2018年11-12月社会保险费,	7735,	88190120003673733,通江县麻石初级中学,	1,  ,
	88190120004221712,	7720,2018-12-23,105835,	1,152.46,108181757.66,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7720,2018-12-23,105835,	1,95767.54,108277525.20,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7760,2018-12-23,171015,	1,100746.00,108378271.20,网内汇兑解圈存扣款及来账入账,9-12月其他社会保险费用,	7760,	88190120003909717,通江县板桥口镇砥坝小学,	1,  ,
	88190120004221712,	7748,2018-12-24,161123,	1,7900.00,110396975.98,网内汇兑解圈存扣款及来账入账,单位负担,	7748,	88190120003196099,通江县兴隆乡浴溪小学,	1,  ,
	88190120004221712,	7726,2018-12-24,170030,	1,23166.15,111350865.76,网内汇兑解圈存扣款及来账入账,机关12月社会保险费用,	7726,	88190120002776149,通江县大兴乡财政所,	1,  ,
	88190120004221712,	7751,2018-12-24,173440,	1,3620.66,111381985.04,网内汇兑解圈存扣款及来账入账,7-12月社保,	7751,	88190120003935415,通江县沙坪乡会家小学,	1,  ,
	88190120004221712,	7749,2018-12-24,163401,	1,6881.83,111058966.62,网内汇兑销临欠/应解及来账入账,毛浴镇药铺小学支2018年9-12月社会保险,	7749,	88190120003928411,通江县毛浴镇药铺小学,	1,  ,
	88190120004221712,	7751,2018-12-24,184143,	1,3000.00,111407291.80,网内汇兑解圈存扣款及来账入账,社会保障缴费+,	7751,	88190120003935219,通江县沙坪乡中心小学,	1,  ,
	88190120004221712,	7726,2018-12-24,161931,	1,18400.00,110733494.37,网内汇兑解圈存扣款及来账入账,社保缴费,	7726,	88190120002775643,通江县民胜镇中心小学,	1,  ,
	88190120004221712,	7759,2018-12-24,163110,	1,117500.10,111019825.97,网内汇兑解圈存扣款及来账入账,青浴小学社会保障,	7759,	88190120003774419,通江县青浴乡中心小学,	1,  ,
	88190120004221712,	7755,2018-12-24,155945,	1,623.08,110312321.50,网内汇兑解圈存扣款及来账入账,补交养老保险,	7755,	88190120003351508,通江县长坪乡财政所,	1,  ,
	88190120004221712,	7759,2018-12-24,114156,	1,33042.33,108807444.25,网内汇兑解圈存扣款及来账入账,社会保障缴费,	7759,	88190120003774419,通江县青浴乡中心小学,	1,  ,
	88190120004221712,	7751,2018-12-24,184248,	1,7954.36,111419446.16,网内汇兑解圈存扣款及来账入账,社会保障缴费,	7751,	88190120003935219,通江县沙坪乡中心小学,	1,  ,
	88190120004221712,	7720,2018-12-24,141448,	1,72172.26,109325654.16,第三方系统存款--汇兑来账自动入账,社会保险金,  ,+2318594129002641749,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7748,2018-12-24,163348,	1,12900.00,111052084.79,网内汇兑解圈存扣款及来账入账,社会保险费用,	7748,	88190120003194987,通江县瓦室初级中学,	1,  ,
	88190120004221712,	7741,2018-12-24,135253,	1,14300.00,109090299.54,网内汇兑解圈存扣款及来账入账,通江县洪口初级中学缴医疗保险,	7741,	88190120003102772,通江县洪口初级中学,	1,  ,
	88190120004221712,	7761,2018-12-24,150027,	1,20284.59,109345938.75,网内汇兑销临欠/应解及来账入账,铁厂乡上解社会保险缴费,	7761,	88190120003936313,通江县铁厂乡财政所,	1,  ,
	88190120004221712,	7748,2018-12-24,161253,	1,1340.00,110563314.95,网内汇兑解圈存扣款及来账入账,单位负担社会保险,	7748,	88190120003196099,通江县兴隆乡浴溪小学,	1,  ,
	88190120004221712,	7731,2018-12-24,153418,	1,678314.95,110198237.94,网内汇兑解圈存扣款及来账入账,铁佛中学支2018年下半年社会保障费用,	7731,	88190120002928835,四川省通江县铁佛中学校,	1,  ,
	88190120004221712,	7726,2018-12-24,162147,	1,133531.50,110888425.87,网内汇兑解圈存扣款及来账入账,社保缴费,	7726,	88190120002775643,通江县民胜镇中心小学,	1,  ,
	88190120004221712,	7748,2018-12-24,161540,	1,2397.52,110671162.63,网内汇兑解圈存扣款及来账入账,单位负担社会保险,	7748,	88190120003196099,通江县兴隆乡浴溪小学,	1,  ,
	88190120004221712,	7749,2018-12-24,163454,	1,10000.00,111100224.02,网内汇兑销临欠/应解及来账入账,毛浴镇药铺小学支7-8月社会保险,	7749,	88190120003928411,通江县毛浴镇药铺小学,	1,  ,
	88190120004221712,	7720,2018-12-24,93949,	1,59142.00,108585023.20,支票活期存款,诺水河小学社会保险费,	7720,	88190120003896774,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7748,2018-12-24,163453,	1,31257.40,111090224.02,网内汇兑解圈存扣款及来账入账,社会保险费用,	7748,	88190120003194987,通江县瓦室初级中学,	1,  ,
	88190120004221712,	7721,2018-12-24,152657,	1,47376.00,109393314.75,网内汇兑解圈存扣款及来账入账,西郊村一社杨秀英养老保险,	7721,	88190120002669553,通江县诺江镇财政所,	1,  ,
	88190120004221712,	7741,2018-12-24,165530,	1,1833.37,111307901.55,网内汇兑解圈存扣款及来账入账,通江县九层乡中心小学社会保障缴费,	7741,	88190120003096112,通江县九层乡中心小学,	1,  ,
	88190120004221712,	7720,2018-12-24,105836,	1,88.44,108585111.64,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7720,2018-12-24,105836,	1,63711.56,108648823.20,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7726,2018-12-24,162048,	1,21400.00,110754894.37,网内汇兑解圈存扣款及来账入账,社保缴费,	7726,	88190120002775643,通江县民胜镇中心小学,	1,  ,
	88190120004221712,	7749,2018-12-24,163603,	1,14972.25,111129817.27,网内汇兑销临欠/应解及来账入账,毛浴镇药铺小学支7-8月社会保险,	7749,	88190120003928411,通江县毛浴镇药铺小学,	1,  ,
	88190120004221712,	7748,2018-12-24,163243,	1,19358.82,111039184.79,网内汇兑解圈存扣款及来账入账,社会保险费用,	7748,	88190120003194987,通江县瓦室初级中学,	1,  ,
	88190120004221712,	7759,2018-12-24,113805,	1,125578.72,108774401.92,网内汇兑解圈存扣款及来账入账,社会保障缴费,	7759,	88190120003774419,通江县青浴乡中心小学,	1,  ,
	88190120004221712,	7748,2018-12-24,163551,	1,14621.00,111114845.02,网内汇兑解圈存扣款及来账入账,社会保险费用,	7748,	88190120003194987,通江县瓦室初级中学,	1,  ,
	88190120004221712,	7728,2018-12-24,161235,	1,73817.97,110561974.95,网内汇兑解圈存扣款及来账入账,18年下半年社会保障缴费,	7728,	88190120002815871,通江县火炬镇财政所,	1,  ,
	88190120004221712,	7751,2018-12-24,173301,	1,5100.00,111366520.50,网内汇兑解圈存扣款及来账入账,7-12月社保,	7751,	88190120003935415,通江县沙坪乡会家小学,	1,  ,
	88190120004221712,	7726,2018-12-24,162256,	1,13900.00,110902325.87,网内汇兑解圈存扣款及来账入账,社保缴费,	7726,	88190120002775643,通江县民胜镇中心小学,	1,  ,
	88190120004221712,	7751,2018-12-24,173340,	1,6243.88,111372764.38,网内汇兑解圈存扣款及来账入账,7-12月社保,	7751,	88190120003935415,通江县沙坪乡会家小学,	1,  ,
	88190120004221712,	7726,2018-12-24,161522,	1,97045.00,110668765.11,网内汇兑解圈存扣款及来账入账,社保缴费,	7726,	88190120002775643,通江县民胜镇中心小学,	1,  ,
	88190120004221712,	7748,2018-12-24,161347,	1,8405.16,110571720.11,网内汇兑解圈存扣款及来账入账,单位负担社会保险,	7748,	88190120003196099,通江县兴隆乡浴溪小学,	1,  ,
	88190120004221712,	7748,2018-12-24,161210,	1,91181.00,110488156.98,网内汇兑解圈存扣款及来账入账,单位负担社会保险,	7748,	88190120003196099,通江县兴隆乡浴溪小学,	1,  ,
	88190120004221712,	7748,2018-12-24,165734,	1,19798.06,111327699.61,网内汇兑解圈存扣款及来账入账,社会保险费用,	7748,	88190120003194987,通江县瓦室初级中学,	1,  ,
	88190120004221712,	7749,2018-12-24,163655,	1,7000.00,111202338.27,网内汇兑销临欠/应解及来账入账,毛浴镇药铺小学2018年7、8月社会保险,	7749,	88190120003928411,通江县毛浴镇药铺小学,	1,  ,
	88190120004221712,	7751,2018-12-24,184210,	1,4200.00,111411491.80,网内汇兑解圈存扣款及来账入账,社会保障经费,	7751,	88190120003935219,通江县沙坪乡中心小学,	1,  ,
	88190120004221712,	7753,2018-12-24,153825,	1,113460.48,110311698.42,网内汇兑解圈存扣款及来账入账,9-12月社保,	7753,	88190120003762533,通江县烟溪乡中心小学,	1,  ,
	88190120004221712,	7749,2018-12-24,163748,	1,118.17,111202456.44,网内汇兑销临欠/应解及来账入账,毛浴镇药铺小学支7-8月社会保险,	7749,	88190120003928411,通江县毛浴镇药铺小学,	1,  ,
	88190120004221712,	7748,2018-12-24,163652,	1,65521.00,111195338.27,网内汇兑解圈存扣款及来账入账,社会保险费用,	7748,	88190120003194987,通江县瓦室初级中学,	1,  ,
	88190120004221712,	7741,2018-12-24,135337,	1,163182.36,109253481.90,网内汇兑解圈存扣款及来账入账,通江县洪口初级中学缴医疗保险,	7741,	88190120003102772,通江县洪口初级中学,	1,  ,
	88190120004221712,	7751,2018-12-24,173411,	1,5600.00,111378364.38,网内汇兑解圈存扣款及来账入账,7-12月社保,	7751,	88190120003935415,通江县沙坪乡会家小学,	1,  ,
	88190120004221712,	7748,2018-12-24,163759,	1,79057.00,111281513.44,网内汇兑解圈存扣款及来账入账,社会保险费用,	7748,	88190120003194987,通江县瓦室初级中学,	1,  ,
	88190120004221712,	7759,2018-12-24,114328,	1,36545.95,108843990.20,网内汇兑解圈存扣款及来账入账,社会保障缴费,	7759,	88190120003774419,通江县青浴乡中心小学,	1,  ,
	88190120004221712,	7741,2018-12-24,165456,	1,24554.74,111306068.18,网内汇兑解圈存扣款及来账入账,通江县九层乡中心小学社会保障缴费,	7741,	88190120003096112,通江县九层乡中心小学,	1,  ,
	88190120004221712,	7720,2018-12-24,93144,	1,147610.00,108525881.20,支票活期存款,诺水河小学社会保险费,	7720,	88190120003896774,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7735,2018-12-24,171938,	1,1381.74,111352247.50,网内汇兑解圈存扣款及来账入账,云昙乡新增人员补交11、12月医保基金,	7735,	88190120002988496,云昙乡财政所,	1,  ,
	88190120004221712,	7726,2018-12-24,161659,	1,40409.00,110711571.63,网内汇兑解圈存扣款及来账入账,社保缴费,	7726,	88190120002775643,通江县民胜镇中心小学,	1,  ,
	88190120004221712,	7748,2018-12-24,161031,	1,5864.01,110389075.98,网内汇兑解圈存扣款及来账入账,单位负担部分,	7748,	88190120003196099,通江县兴隆乡浴溪小学,	1,  ,
	88190120004221712,	7726,2018-12-24,161814,	1,3522.74,110715094.37,网内汇兑解圈存扣款及来账入账,社保缴费,	7726,	88190120002775643,通江县民胜镇中心小学,	1,  ,
	88190120004221712,	7751,2018-12-24,173508,	1,18006.76,111399991.80,网内汇兑解圈存扣款及来账入账,7-12月医保,	7751,	88190120003935415,通江县沙坪乡会家小学,	1,  ,
	88190120004221712,	7751,2018-12-24,173537,	1,4300.00,111404291.80,网内汇兑解圈存扣款及来账入账,7-12月社保,	7751,	88190120003935415,通江县沙坪乡会家小学,	1,  ,
	88190120004221712,	7748,2018-12-24,160916,	1,70890.47,110383211.97,网内汇兑解圈存扣款及来账入账,单位负担社会保险,	7748,	88190120003196099,通江县兴隆乡浴溪小学,	1,  ,
	88190120004221712,	7745,2018-12-24,152715,	1,126608.24,109519922.99,网内汇兑解圈存扣款及来账入账,转7-12月医疗保险,	7745,	88190120003145728,通江县板凳乡中心小学,	1,  ,
	88190120004221712,	7741,2018-12-24,135132,	1,232009.34,109075999.54,网内汇兑解圈存扣款及来账入账,医疗保险,	7741,	88190120003102772,通江县洪口初级中学,	1,  ,
	88190120004221712,	7751,2018-12-24,173225,	1,9173.00,111361420.50,网内汇兑解圈存扣款及来账入账,7-12月医保,	7751,	88190120003935415,通江县沙坪乡会家小学,	1,  ,
	88190120004221712,	7762,2018-12-25,102423,	1,15420.82,114562446.34,网内汇兑解圈存扣款及来账入账,楼子小学支养老保险费,	7762,	88190120003913145,通江县诺水河镇楼子小学,	1,  ,
	88190120004221712,	7729,2018-12-25,160957,	1,99827.00,117054348.84,网内汇兑解圈存扣款及来账入账,广纳中学社保医保,	7729,	88190120002885619,通江县广纳中学校,	1,  ,
	88190120004221712,	7762,2018-12-25,102607,	1,17900.00,114779933.75,网内汇兑解圈存扣款及来账入账,楼子小学支社会保障费,	7762,	88190120003913145,通江县诺水河镇楼子小学,	1,  ,
	88190120004221712,	7729,2018-12-25,160919,	1,3093.52,116954521.84,网内汇兑解圈存扣款及来账入账,广纳中学社保医保,	7729,	88190120002885619,通江县广纳中学校,	1,  ,
	88190120004221712,	7740,2018-12-25,151253,	1,25646.10,115313803.98,网内汇兑解圈存扣款及来账入账,支7-12月社保缴费,	7740,	88190120003084422,通江县芝苞乡中心小学,	1,  ,
	88190120004221712,	7720,2018-12-25,144236,	1,39.81,115171291.75,第三方系统存款--汇兑来账自动入账,支社会保险费,  ,+100849309700010001,通江县第四小学,	1,  ,
	88190120004221712,	7751,2018-12-25,160322,	1,1889.91,116714668.48,网内汇兑解圈存扣款及来账入账,7-12月社保,	7751,	88190120003935415,通江县沙坪乡会家小学,	1,  ,
	88190120004221712,	7751,2018-12-25,160249,	1,34475.97,116712778.57,网内汇兑解圈存扣款及来账入账,7-12月社保,	7751,	88190120003935415,通江县沙坪乡会家小学,	1,  ,
	88190120004221712,	7729,2018-12-25,160443,	1,54024.37,116768692.85,网内汇兑解圈存扣款及来账入账,广纳中学社保医保,	7729,	88190120002885619,通江县广纳中学校,	1,  ,
	88190120004221712,	7748,2018-12-25,93151,	1,157600.00,114034596.63,网内汇兑解圈存扣款及来账入账,医保,	7748,	88190120003195002,通江县瓦室镇中心小学,	1,  ,
	88190120004221712,	7729,2018-12-25,161034,	1,2900.00,117057248.84,网内汇兑解圈存扣款及来账入账,广纳中学社保医保,	7729,	88190120002885619,通江县广纳中学校,	1,  ,
	88190120004221712,	7720,2018-12-25,143625,	1,257.80,115171251.94,第三方系统存款--汇兑来账自动入账,支社会保险费,  ,+100849309700010001,通江县第四小学,	1,  ,
	88190120004221712,	7748,2018-12-25,151744,	1,14762.00,115340376.98,网内汇兑解圈存扣款及来账入账,单位社保费,	7748,	88190120003195493,通江县瓦室镇长胜小学,	1,  ,
	88190120004221712,	7748,2018-12-25,93313,	1,31000.00,114197434.84,网内汇兑解圈存扣款及来账入账,保险费,	7748,	88190120003195002,通江县瓦室镇中心小学,	1,  ,
	88190120004221712,	7740,2018-12-25,153122,	1,50059.00,115433205.85,网内汇兑解圈存扣款及来账入账,支7-12月社保缴费,	7740,	88190120003084422,通江县芝苞乡中心小学,	1,  ,
	88190120004221712,	7720,2018-12-25,105834,	1,178.20,114985426.63,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7744,2018-12-25,94751,	1,29359.50,114226794.34,网内汇兑解圈存扣款及来账入账,社保费,	7744,	88190120003168112,通江县胜利乡庙坝场小学,	1,  ,
	88190120004221712,	7720,2018-12-25,105834,	1,112461.80,115097888.43,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7720,2018-12-25,155820,	1,1100314.75,116678302.60,支票活期取款,无折转存,	7720,	88190120002630316,通江县诺宇出租汽车有限公司,	1,  ,
	88190120004221712,	7720,2018-12-25,145023,	1,23525.97,115288157.88,第三方系统存款--汇兑来账自动入账,支社会保险费,  ,+100849309700010001,通江县第四小学,	1,  ,
	88190120004221712,	7760,2018-12-25,172424,	1,14600.00,117258302.56,网内汇兑解圈存扣款及来账入账,7-12月社保金（单位）,	7760,	88190120003882109,通江县正文小学,	1,  ,
	88190120004221712,	7729,2018-12-25,160528,	1,80511.64,116849204.49,网内汇兑解圈存扣款及来账入账,广纳中学社保医保,	7729,	88190120002885619,通江县广纳中学校,	1,  ,
	88190120004221712,	7748,2018-12-25,102228,	1,141288.70,114547025.52,网内汇兑解圈存扣款及来账入账,社会保险,	7748,	88190120003194987,通江县瓦室初级中学,	1,  ,
	88190120004221712,	7729,2018-12-25,160635,	1,3824.00,116853028.49,网内汇兑解圈存扣款及来账入账,广纳中学社保医保,	7729,	88190120002885619,通江县广纳中学校,	1,  ,
	88190120004221712,	7726,2018-12-25,110019,	1,73099.31,115170987.74,网内汇兑解圈存扣款及来账入账,大兴小学社保金,	7726,	88190120003915627,通江县大兴乡中心小学,	1,  ,
	88190120004221712,	7748,2018-12-25,151956,	1,12426.87,115374946.85,网内汇兑解圈存扣款及来账入账,单位社保费,	7748,	88190120003195493,通江县瓦室镇长胜小学,	1,  ,
	88190120004221712,	7729,2018-12-25,160753,	1,20700.00,116933128.32,网内汇兑解圈存扣款及来账入账,广纳中学社保医保,	7729,	88190120002885619,通江县广纳中学校,	1,  ,
	88190120004221712,	7740,2018-12-25,153616,	1,140582.00,115577987.85,网内汇兑解圈存扣款及来账入账,支学校7-12月社保缴费,	7740,	88190120003084422,通江县芝苞乡中心小学,	1,  ,
	88190120004221712,	7729,2018-12-25,160711,	1,59399.83,116912428.32,网内汇兑解圈存扣款及来账入账,广纳中学社保医保,	7729,	88190120002885619,通江县广纳中学校,	1,  ,
	88190120004221712,	7729,2018-12-25,160841,	1,18300.00,116951428.32,网内汇兑解圈存扣款及来账入账,广纳中学社保医保,	7729,	88190120002885619,通江县广纳中学校,	1,  ,
	88190120004221712,	7758,2018-12-25,172004,	1,17527.92,117200490.56,网内汇兑解圈存扣款及来账入账,新潮小学交,	7758,	88190120003912149,通江县诺水河镇新潮小学,	1,  ,
	88190120004221712,	7720,2018-12-25,74527,	1,1799649.15,113219095.31,批量及查询接口(商户入账、手续费),POS消费商户入账,	7720,	77200152621100100069,通江县社保局POS机清算户,	1,  ,
	88190120004221712,	7720,2018-12-25,101335,	1,58137.00,114405736.82,支票活期存款,铁厂乡社保费,	7720,	88190120003896774,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7732,2018-12-25,91450,	1,369198.00,113876996.63,网内汇兑解圈存扣款及来账入账,铁佛小学转支教职工社会保险缴费,	7732,	88190120002939039,通江县铁佛镇中心小学校,	1,  ,
	88190120004221712,	7740,2018-12-25,152446,	1,5800.00,115383146.85,网内汇兑解圈存扣款及来账入账,支7-12月社保缴费,	7740,	88190120003084422,通江县芝苞乡中心小学,	1,  ,
	88190120004221712,	7732,2018-12-25,100647,	1,45200.00,114347599.82,网内汇兑解圈存扣款及来账入账,铁佛小学支社会保险缴费,	7732,	88190120002939039,通江县铁佛镇中心小学校,	1,  ,
	88190120004221712,	7748,2018-12-25,152048,	1,2400.00,115377346.85,网内汇兑解圈存扣款及来账入账,单位社保费,	7748,	88190120003195493,通江县瓦室镇长胜小学,	1,  ,
	88190120004221712,	7741,2018-12-25,95440,	1,55605.48,114282399.82,网内汇兑解圈存扣款及来账入账,2018年4-6月社会保险缴费,	7741,	88190120003095018,通江县董溪乡中心小学,	1,  ,
	88190120004221712,	7731,2018-12-25,105203,	1,91107.68,114985248.43,网内汇兑解圈存扣款及来账入账,支教职工社会保险费,	7731,	88190120002928737,通江县铁佛镇跑马小学,	1,  ,
	88190120004221712,	7752,2018-12-25,102824,	1,114207.00,114894140.75,网内汇兑解圈存扣款及来账入账,2018年医疗保险,	7752,	88190120003934223,通江县泥溪镇中心小学,	1,  ,
	88190120004221712,	7748,2018-12-25,151629,	1,11811.00,115325614.98,网内汇兑销临欠/应解及来账入账,单位社保费,	7748,	88190120003195493,通江县瓦室镇长胜小学,	1,  ,
	88190120004221712,	7760,2018-12-25,171615,	1,47153.14,117182962.64,网内汇兑解圈存扣款及来账入账,7-12月社保金（个人）,	7760,	88190120003882109,通江县正文小学,	1,  ,
	88190120004221712,	7741,2018-12-25,153355,	1,4200.00,115437405.85,网内汇兑解圈存扣款及来账入账,社会保障缴费,	7741,	88190120003096112,通江县九层乡中心小学,	1,  ,
	88190120004221712,	7760,2018-12-25,165521,	1,78560.66,117135809.50,网内汇兑解圈存扣款及来账入账,7-12月教师社保金（单位）,	7760,	88190120003882109,通江县正文小学,	1,  ,
	88190120004221712,	7763,2018-12-25,144725,	1,84118.74,115255410.49,网内汇兑解圈存扣款及来账入账,支社保缴费,	7763,	88190120003597815,通江县涪阳镇中心小学,	1,  ,
	88190120004221712,	7720,2018-12-25,144955,	1,9221.42,115264631.91,第三方系统存款--汇兑来账自动入账,支社会保险费,  ,+100849309700010001,通江县第四小学,	1,  ,
	88190120004221712,	7748,2018-12-25,151913,	1,22143.00,115362519.98,网内汇兑解圈存扣款及来账入账,单位社保费,	7748,	88190120003195493,通江县瓦室镇长胜小学,	1,  ,
	88190120004221712,	7731,2018-12-25,102513,	1,199587.41,114762033.75,网内汇兑解圈存扣款及来账入账,支铁佛镇上解2018年7-12月医保失业等社会保,	7731,	88190120002926843,通江县铁佛镇财政所,	1,  ,
	88190120004221712,	7760,2018-12-25,172047,	1,43212.00,117243702.56,网内汇兑解圈存扣款及来账入账,7-12月社保金（单位）,	7760,	88190120003882109,通江县正文小学,	1,  ,
	88190120004221712,	7720,2018-12-25,100446,	1,20000.00,114302399.82,支票活期存款,铁厂乡社保费,	7720,	88190120003896774,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7748,2018-12-25,93230,	1,131838.21,114166434.84,网内汇兑解圈存扣款及来账入账,医保,	7748,	88190120003195002,通江县瓦室镇中心小学,	1,  ,
	88190120004221712,	7720,2018-12-25,141548,	1,6.40,115170994.14,第三方系统存款--汇兑来账自动入账,支社会保险费,  ,+100849309700010001,通江县第四小学,	1,  ,
	88190120004221712,	7720,2018-12-25,85353,	1,288703.32,113507798.63,支票活期取款,无折转存,	7720,	77200120000004336,通江白花棉业有限责任公司,	1,  ,
	88190120004221712,	7720,2018-12-26,105836,	1,89399.42,118645952.87,收单记账,二级商户结算,  ,	77030152621082400005,巴中市社会保险管理局待清算账户,	1,  ,
	88190120004221712,	7740,2018-12-26,143758,	1,20837.00,119066937.79,网内汇兑解圈存扣款及来账入账,支1-12月社会保险款,	7740,	88190120003084520,通江县俞家河乡中心小学校,	1,  ,
	88190120004221712,	7720,2018-12-26,110811,	1,17563.70,118663516.57,支票活期存款,铁佛镇保险费,	7720,	88190120003896774,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7720,2018-12-26,165228,	1,36101.12,119406394.09,支票活期存款,铁佛镇社保费,	7720,	88190120003896774,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7720,2018-12-26,175940,	1,20000.00,119496523.25,支票活期存款,火炬镇社保费,	7720,	88190120003896774,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7720,2018-12-26,103110,	1,7800.00,118495818.87,支票活期存款,铁厂乡社保费,	7720,	88190120003896774,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7720,2018-12-26,104652,	1,4094.00,118510912.87,支票活期存款,铁佛镇保险费,	7720,	88190120003896774,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7740,2018-12-26,143848,	1,36470.44,119103408.23,网内汇兑解圈存扣款及来账入账,1-12月社会保险费,	7740,	88190120003084520,通江县俞家河乡中心小学校,	1,  ,
	88190120004221712,	7720,2018-12-26,103609,	1,11000.00,118506818.87,支票活期存款,铁厂乡社保费,	7720,	88190120003896774,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7732,2018-12-26,100004,	1,153618.17,118488018.87,网内汇兑解圈存扣款及来账入账,铁佛小学转教职工社会保险缴费,	7732,	88190120002939039,通江县铁佛镇中心小学校,	1,  ,
	88190120004221712,	7720,2018-12-26,111452,	1,8890.69,118768435.66,支票活期存款,铁佛镇保险费,	7720,	88190120003896774,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7720,2018-12-26,85830,	1,3095.04,118334400.70,支票活期存款,铁厂乡社保金,	7720,	88190120003896774,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7720,2018-12-26,171813,	1,6946.00,119416880.09,支票活期存款,铁佛镇社保费,	7720,	88190120003896774,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7720,2018-12-26,105836,	1,140.58,118556553.45,收单记账,二级商户结算,  ,	77200155311002300000,电子银行手续费补贴支出,	1,  ,
	88190120004221712,	7751,2018-12-26,145112,	1,28709.18,119138495.57,网内汇兑解圈存扣款及来账入账,社会保障缴费,	7751,	88190120003935219,通江县沙坪乡中心小学,	1,  ,
	88190120004221712,	7738,2018-12-26,110815,	1,77371.00,118740887.57,网内汇兑解圈存扣款及来账入账,陈丽琼被征地农民保险费用,	7738,	88190120003059916,通江县至诚镇财政所,	1,  ,
	88190120004221712,	7740,2018-12-26,120258,	1,123675.00,119046100.79,网内汇兑解圈存扣款及来账入账,支1-12月社会保险款,	7740,	88190120003084520,通江县俞家河乡中心小学校,	1,  ,
	88190120004221712,	7720,2018-12-26,172245,	1,954.00,119417834.09,支票活期存款,火炬镇社保费,	7720,	88190120003896774,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7720,2018-12-26,172938,	1,58689.16,119476523.25,支票活期存款,火炬镇社保费,	7720,	88190120003896774,通江县财政国库支付中心,	1,  ,
	88190120004221712,	7735,2018-12-26,113502,	1,145231.05,118922425.79,网内汇兑解圈存扣款及来账入账,麻石小学2018年10-12月工伤生育保障费,	7735,	88190120003674435,麻石小学,	1,  ,
	88190120004221712,	7720,2018-12-26,74639,	1,1073003.10,118331305.66,批量及查询接口(商户入账、手续费),POS消费商户入账,	7720,	77200152621100100069,通江县社保局POS机清算户,	1,  ,
